TradDate,Brent,RBOB,WTI,Corn,Gold,Soybean,JPYLibor,USDLibor,EURUSD
20130422,100.39,2.7694,88.76,645.75,1421,1417.25,0.072,0.15,1.30673
20130423,100.31,2.719,89.18,638.5,1408.6,1419.75,0.074,0.14,1.30005
20130424,101.73,2.7474,91.43,639.5,1423.4,1404,0.073,0.13,1.30151
20130425,103.41,2.8118,93.64,645.25,1461.8,1423.5,0.077,0.13,1.30122
20130426,103.16,2.8349,93,644,1453.6,1430.75,0.073,0.13,1.30285
20130429,103.81,2.8275,94.5,684,1467.4,1471.75,0.073,0.13,1.30989
20130430,102.37,2.801,93.46,683.25,1472.2,1467.75,0.071,0.14,1.31678
20130501,99.95,2.7193,91.03,681.75,1446.3,1437.5,0.072,0.14,1.31797
20130502,102.85,2.7806,93.99,697.5,1467.7,1441,0.074,0.15,1.30652
20130503,104.19,2.8254,95.61,699.5,1464.3,1455,0.074,0.14,1.31185
20130506,105.46,2.8657,96.16,678.75,1468.1,1444.5,0.074,0.14,1.30761
20130507,104.4,2.8334,95.62,676.5,1449,1463.5,0.073,0.12,1.30788
20130508,104.34,2.8538,96.62,675,1473.9,1479,0.072,0.12,1.31523
20130509,104.47,2.8851,96.39,694.5,1468.8,1491.25,0.092,0.12,1.30416
20130510,103.91,2.8603,96.04,687.75,1436.8,1488.25,0.073,0.12,1.2993
20130513,102.82,2.821,95.17,718,1434.5,1521,0.071,0.12,1.29755
20130514,102.6,2.8376,94.21,706.75,1424.7,1524.5,0.073,0.11,1.29193
20130515,103.68,2.867,94.3,650.75,1396.5,1412.75,0.072,0.12,1.28863
20130516,103.8,2.8822,95.16,641.5,1387.1,1427.5,0.074,0.11,1.28832
20130517,104.64,2.9069,96.02,652.75,1364.9,1448.5,0.072,0.1,1.2839
20130520,104.8,2.9056,96.71,649.5,1384.3,1464.5,0.073,0.1,1.28826
20130521,103.91,2.8458,96.16,640,1377.8,1478.25,0.072,0.09,1.29065
20130522,102.6,2.8194,94.28,658.5,1367.6,1494.25,0.073,0.08,1.28588
20130523,102.44,2.8281,94.25,662,1392,1499.5,0.073,0.08,1.2934
20130524,102.64,2.839,94.15,657.25,1386.8,1476.25,0.073,0.09,1.2932
20130527,102.62,2.839,94.15,657.25,1386.8,1476.25,0.072,0.08,1.29313
20130528,104.23,2.8528,95.01,666.5,1379.1,1509.25,0.07,0.09,1.28554
20130529,102.43,2.8031,93.13,665,1391.3,1501.75,0.071,0.08,1.29401
20130530,102.19,2.8125,93.61,654.25,1411.5,1495.75,0.072,0.08,1.30493
20130531,100.39,2.7789,91.97,662,1392.6,1510,0.073,0.09,1.2999
20130603,102.06,2.7851,93.45,655.75,1411.7,1532.5,0.074,0.1,1.30762
20130604,103.24,2.8182,93.31,660.5,1397.1,1528.75,0.075,0.11,1.30806
20130605,103.04,2.823,93.74,660.75,1398.4,1532,0.076,0.09,1.30936
20130606,103.61,2.8509,94.76,663.25,1415.7,1527.25,0.077,0.1,1.32463
20130607,104.56,2.8715,96.03,666.25,1383,1528.25,0.075,0.09,1.32235
20130610,103.95,2.8481,95.77,650,1386.2,1511.75,0.077,0.09,1.32565
20130611,102.96,2.8231,95.38,659.5,1377,1540.5,0.074,0.09,1.33145
20130612,103.49,2.8101,95.88,650.75,1391.8,1540.75,0.073,0.08,1.3338
20130613,104.95,2.8613,96.69,643.5,1377.6,1510.25,0.075,0.09,1.33755
20130614,105.93,2.8967,97.85,655,1387.3,1516.5,0.076,0.1,1.33465
20130617,105.47,2.8561,97.77,668.5,1382.8,1512.5,0.072,0.11,1.3367
20130618,106.02,2.8794,98.44,673.25,1366.6,1510.75,0.073,0.12,1.33935
20130619,106.12,2.8924,98.24,682.25,1373.6,1523,0.073,0.1,1.32965
20130620,102.15,2.7872,95.4,673.25,1285.9,1497.5,0.075,0.1,1.3219
20130621,100.91,2.7617,93.69,661.75,1291.6,1493.25,0.072,0.1,1.3123
20130624,101.16,2.7376,95.18,653.25,1276.8,1512,0.085,0.1,1.31195
20130625,101.26,2.7374,95.32,656.75,1274.8,1525.25,0.071,0.09,1.30845
20130626,101.66,2.7306,95.5,664.5,1229.6,1534.25,0.072,0.09,1.30125
20130627,102.82,2.7426,97.05,667.25,1211.4,1548.5,0.072,0.09,1.30375
20130628,102.16,2.752,96.56,679.25,1223.8,1564.5,0.07,0.07,1.30095
20130701,103,2.7379,97.99,655.5,1255.9,1570.5,0.073,0.1,1.30645
20130702,104,2.7833,99.6,672.75,1243.6,1573,0.07,0.1,1.29785
20130703,105.76,2.8382,101.24,678.25,1252.1,1583.5,0.072,0.1,1.301
20130704,105.54,2.8154,101.11,678.25,1252.1,1583.5,0.071,0.1,1.29135
20130705,107.72,2.8968,103.22,684.75,1212.9,1588,0.077,0.1,1.283
20130708,107.43,2.8837,103.14,691.75,1234.9,1609.25,0.075,0.1,1.28705
20130709,107.81,2.926,103.53,704,1245.9,1613.25,0.074,0.1,1.27805
20130710,108.51,3.0149,106.52,709.75,1247.4,1591.75,0.074,0.09,1.29775
20130711,107.73,3.0214,104.91,716.75,1280.1,1601.25,0.073,0.09,1.30977
20130712,108.81,3.1175,105.95,701.5,1277.8,1563.25,0.074,0.09,1.30675
20130715,109.09,3.1029,106.32,536.25,1283.8,1453.75,0.074,0.09,1.30622
20130716,109.4,3.1343,106,545.25,1290.8,1475.25,0.075,0.09,1.31625
20130717,108.61,3.1101,106.48,538.5,1277.9,1477.5,0.073,0.09,1.3125
20130718,108.7,3.1098,108.04,541,1284.6,1469.25,0.073,0.09,1.31093
20130719,108.07,3.1234,108.05,544,1293.3,1490.75,0.074,0.09,1.3144
20130722,108.15,3.0551,106.94,540.75,1336.4,1520.25,0.073,0.09,1.31852
20130723,108.42,3.0591,107.23,522.5,1335.1,1462.5,0.072,0.09,1.32232
20130724,107.19,3.0548,105.39,508.25,1319.7,1392.5,0.074,0.09,1.32005
20130725,107.65,3.017,105.49,496,1329,1355.25,0.075,0.09,1.32775
20130726,107.17,3.0444,104.7,492,1321.7,1349.75,0.073,0.09,1.32792
20130729,107.45,3.0125,104.55,489.25,1328.4,1367.5,0.073,0.08,1.32629
20130730,106.91,3.0185,103.08,495.5,1324,1350,0.073,0.09,1.3263
20130731,107.7,2.9963,105.03,499,1312.4,1374,0.073,0.09,1.3303
20130801,109.54,3.0284,107.89,487.5,1311,1357.75,0.072,0.08,1.32081
20130802,108.95,2.9947,106.94,476,1310.6,1331,0.072,0.09,1.32825
20130805,108.7,2.9506,106.56,469.25,1302.6,1329.75,0.073,0.08,1.32584
20130806,108.18,2.9151,105.3,472.25,1283.2,1324.25,0.076,0.09,1.33057
20130807,107.44,2.8711,104.37,468.25,1286.1,1327.75,0.073,0.09,1.33368
20130808,106.68,2.8576,103.4,473.5,1310.7,1355.75,0.07,0.09,1.33805
20130809,108.22,2.9082,105.97,465.75,1312.9,1340.75,0.071,0.08,1.3343
20130812,108.97,2.9041,106.11,472,1334.7,1373.75,0.072,0.08,1.33005
20130813,109.82,2.9425,106.83,455.25,1321.2,1359.75,0.073,0.08,1.3263
20130814,110.2,2.983,106.85,464.75,1334,1368,0.072,0.09,1.32554
20130815,109.6,2.9845,107.33,481.5,1361.6,1288.25,0.072,0.08,1.33481
20130816,110.4,2.9675,107.46,473.75,1371.7,1283.25,0.072,0.09,1.333
20130819,109.9,2.9333,107.1,493.25,1366.2,1322,0.073,0.09,1.33347
20130820,110.15,2.9272,105.11,483.75,1373.1,1309.25,0.074,0.09,1.34172
20130821,109.81,2.9377,103.85,498,1370.6,1333,0.075,0.08,1.33557
20130822,109.9,2.9648,105.03,487.5,1371.2,1322,0.08,0.09,1.3356
20130823,111.04,3.0072,106.42,495.5,1395.7,1365.25,0.074,0.08,1.3382
20130826,110.73,2.9517,105.92,515.75,1393,1427.75,0.074,0.08,1.33687
20130827,114.36,3.0341,109.01,499.75,1420.6,1414,0.074,0.07,1.33938
20130828,116.61,3.0945,110.1,504.25,1418.6,1433,0.074,0.07,1.33393
20130829,115.16,3.0664,108.8,497.25,1412.9,1430,0.078,0.08,1.32419
20130830,114.01,2.8901,107.65,495,1396.1,1424,0.072,0.07,1.32225
20130903,115.68,2.8646,108.54,498,1412,1435.5,0.072,0.09,1.31703
20130904,114.91,2.8643,107.23,494,1389.9,1397.75,0.071,0.08,1.32073
20130905,115.26,2.836,108.37,489.5,1373.1,1423,0.071,0.08,1.312
20130906,116.12,2.8537,110.53,491.5,1386.7,1437,0.071,0.08,1.3178
20130909,113.72,2.8024,109.52,477.25,1386.8,1404.25,0.072,0.08,1.32551
20130910,111.25,2.7357,107.39,474.75,1364.1,1403.75,0.097,0.08,1.32683
20130911,111.5,2.7122,107.56,479.75,1363.9,1405.25,0.075,0.08,1.33113
20130912,112.63,2.7627,108.6,479,1330.4,1442,0.072,0.08,1.32996
20130913,111.7,2.7696,108.21,450,1308.4,1488.75,0.07,0.08,1.3299
20130916,110.07,2.7166,106.59,456.5,1317.9,1348.25,0.07,0.08,1.3335
20130917,108.19,2.6611,105.42,454,1309.5,1342.5,0.069,0.08,1.33597
20130918,110.6,2.7421,108.07,456.25,1307.8,1347.75,0.07,0.08,1.35226
20130919,108.76,2.6972,106.39,459.5,1369.4,1339.5,0.07,0.09,1.353
20130920,109.22,2.6842,104.75,451,1332.5,1315.25,0.071,0.08,1.35245
20130923,108.16,2.623,103.59,453.25,1326.9,1307.75,0.071,0.09,1.34929
20130924,108.64,2.6592,103.13,448.75,1316,1312.5,0.069,0.09,1.34735
20130925,108.32,2.6729,102.66,454.75,1335.9,1321.75,0.069,0.08,1.35259
20130926,109.21,2.705,103.03,456.75,1323.6,1316.75,0.067,0.08,1.34888
20130927,108.63,2.6762,102.87,454,1338.4,1319.75,0.069,0.08,1.3522
20130930,108.37,2.6282,102.33,441.5,1326.5,1282.75,0.062,0.06,1.35272
20131001,107.94,2.6106,102.04,439,1286,1268,0.066,0.08,1.3526
20131002,109.19,2.6287,104.1,439,1320.6,1273.75,0.068,0.07,1.35788
20131003,109,2.6396,103.31,439.25,1317.4,1288.25,0.068,0.08,1.36182
20131004,109.46,2.6076,103.84,443.25,1309.7,1295,0.069,0.08,1.35575
20131007,109.68,2.6261,103.03,449.25,1324.8,1296.5,0.067,0.08,1.35814
20131008,110.16,2.6306,103.49,441.75,1324.2,1288.75,0.067,0.08,1.35731
20131009,109.06,2.623,101.61,443.5,1306.9,1287.75,0.068,0.09,1.35249
20131010,111.8,2.6981,103.01,438.25,1296.6,1288,0.07,0.09,1.35201
20131011,111.28,2.6681,102.02,433.25,1268,1266.75,0.07,0.1,1.35427
20131014,111.04,2.6668,102.41,437,1276.4,1273,0.07,0.09,1.35613
20131015,109.96,2.6598,101.21,443.5,1273,1267,0.071,0.1,1.35234
20131016,110.59,2.7021,102.29,442.75,1282,1276.5,0.07,0.11,1.35337
20131017,109.11,2.6479,100.67,443,1322.7,1293.25,0.069,0.1,1.36761
20131018,109.94,2.6732,100.81,441.5,1314.4,1291.25,0.068,0.1,1.36825
20131021,109.64,2.6538,99.22,444,1315.7,1303.25,0.069,0.09,1.36818
20131022,109.97,2.6167,98.3,438.25,1342.5,1302.25,0.07,0.08,1.37816
20131023,107.8,2.5523,96.86,442.75,1333.9,1310,0.078,0.08,1.37761
20131024,106.99,2.5896,97.11,440.25,1350.2,1309.75,0.077,0.08,1.38007
20131025,106.93,2.5871,97.85,440,1352.4,1300,0.072,0.08,1.3805
20131028,109.61,2.6309,98.68,430.75,1352,1271.25,0.07,0.08,1.37872
20131029,109.01,2.6098,98.2,432,1345.2,1279,0.07,0.08,1.37464
20131030,109.86,2.6508,96.77,430.25,1349,1287.5,0.072,0.08,1.37375
20131031,108.84,2.587,96.38,428.25,1323.6,1280.25,0.072,0.07,1.35889
20131101,105.91,2.5454,94.61,427.25,1313.1,1266,0.073,0.08,1.3488
20131104,106.23,2.5282,94.62,426.25,1314.6,1264,0.073,0.08,1.35149
20131105,105.33,2.5161,93.37,425,1308,1259.25,0.073,0.08,1.3475
20131106,105.24,2.548,94.8,421.25,1317.7,1263,0.072,0.08,1.3513
20131107,103.46,2.5031,94.2,420.5,1308.4,1278.75,0.072,0.08,1.34194
20131108,105.12,2.5534,94.6,426.75,1284.5,1306,0.072,0.08,1.33715
20131111,106.4,2.5965,95.14,434.75,1281,1308,0.074,0.08,1.34065
20131112,105.81,2.5864,93.04,432.25,1271.1,1319.25,0.074,0.08,1.34357
20131113,107.12,2.628,93.88,429.75,1268.3,1319.75,0.073,0.08,1.34865
20131114,108.28,2.6837,93.76,426.5,1286.2,1317.75,0.073,0.09,1.34589
20131115,108.5,2.6577,93.84,422,1287.3,1280.5,0.072,0.09,1.34955
20131118,108.47,2.6568,93.03,412,1272.2,1287.5,0.073,0.09,1.3506
20131119,106.92,2.6395,93.34,417.75,1273.4,1276.25,0.074,0.09,1.35388
20131120,108.06,2.663,93.33,417,1257.9,1273.75,0.075,0.09,1.34388
20131121,110.08,2.7438,95.44,423,1243.5,1291.5,0.076,0.09,1.34817
20131122,111.05,2.7261,94.84,422.25,1244,1319.5,0.072,0.09,1.35585
20131125,111,2.6807,94.09,424.75,1241.1,1329.25,0.074,0.09,1.35165
20131126,110.88,2.6869,93.68,418.5,1241.4,1329.25,0.072,0.09,1.35722
20131127,111.31,2.6983,92.3,417.25,1237.8,1320,0.08,0.09,1.35795
20131128,110.86,2.6983,92.3,417.25,1237.8,1320,0.08,0.09,1.36057
20131129,109.69,2.6628,92.72,415.25,1250.6,1336.5,0.071,0.07,1.35886
20131202,111.45,2.6784,93.82,416.5,1222.3,1321.25,0.072,0.09,1.35416
20131203,112.62,2.7237,96.04,422,1221.7,1319.75,0.072,0.09,1.35906
20131204,111.88,2.7192,97.2,425.5,1248.2,1329.5,0.072,0.09,1.35937
20131205,110.98,2.7127,97.38,422.75,1233.2,1328,0.072,0.09,1.36672
20131206,111.61,2.7269,97.65,424,1230.3,1325.5,0.072,0.09,1.37056
20131209,109.39,2.6749,97.34,428.5,1235.3,1343.75,0.075,0.09,1.37387
20131210,109.38,2.6829,98.51,427.5,1262.4,1338.25,0.079,0.09,1.37609
20131211,109.7,2.6611,97.44,431.25,1258.5,1344,0.091,0.08,1.37859
20131212,108.67,2.6348,97.5,428.25,1226,1323.75,0.073,0.09,1.37541
20131213,108.83,2.6293,96.6,420.5,1235.7,1327.5,0.071,0.08,1.37415
20131216,109.41,2.6437,97.48,423.25,1245.5,1337.75,0.074,0.09,1.37608
20131217,108.44,2.6472,97.22,426.75,1231.2,1346.5,0.073,0.09,1.3768
20131218,109.63,2.6973,97.8,425,1236.1,1324,0.073,0.09,1.36844
20131219,110.29,2.7401,99.04,430.5,1195,1327,0.073,0.09,1.3662
20131220,111.77,2.7831,99.32,433.25,1205.1,1339,0.074,0.09,1.36715
20131223,111.56,2.7803,98.91,434.25,1198.4,1328.5,0.074,0.09,1.36962
20131224,111.9,2.8142,99.22,434.5,1205.1,1333.75,0.073,0.08,1.3684
20131226,111.98,2.82,99.55,426.25,1214.1,1318.75,0.072,0.08,1.36914
20131227,112.18,2.8161,100.32,427.5,1214.1,1331.5,0.072,0.08,1.37473
20131230,111.21,2.7877,99.29,423.5,1203.1,1328.25,0.068,0.08,1.37999
20131231,110.8,2.7858,98.42,422,1201.9,1312.5,0.068,0.07,1.3746
20140102,107.78,2.695,95.44,420.5,1225,1287,0.068,0.08,1.36721
20140103,106.89,2.6488,93.96,423.5,1238.4,1289.25,0.068,0.08,1.35883
20140106,106.73,2.646,93.43,427.75,1237.8,1296.75,0.068,0.08,1.36292
20140107,107.35,2.6786,93.67,426,1229.4,1299.5,0.071,0.07,1.36153
20140108,107.15,2.6563,92.33,417,1225.3,1300.75,0.071,0.07,1.35756
20140109,106.39,2.6426,91.66,412,1229.3,1296.25,0.073,0.07,1.36085
20140110,107.25,2.6691,92.72,432.75,1246.7,1303.75,0.074,0.07,1.36695
20140113,106.75,2.6341,91.8,434.5,1250.9,1326.75,0.074,0.07,1.3672
20140114,106.39,2.6224,92.59,431.5,1245.2,1339,0.072,0.07,1.36794
20140115,107.13,2.6264,94.17,425.75,1238.1,1318,0.072,0.07,1.3605
20140116,105.75,2.5951,93.96,428,1240,1315,0.071,0.07,1.362
20140117,106.48,2.6204,94.37,424,1251.7,1316.5,0.071,0.07,1.3541
20140121,106.73,2.6206,94.97,425,1242.3,1280.5,0.071,0.07,1.35612
20140122,108.27,2.6771,96.73,426.25,1239,1279.5,0.071,0.07,1.3548
20140123,107.58,2.6618,97.32,429,1262.6,1277,0.072,0.07,1.3696
20140124,107.88,2.6632,96.64,429.5,1264.5,1284.75,0.072,0.07,1.36775
20140127,106.69,2.6217,95.72,431.75,1263.6,1287.75,0.072,0.07,1.36726
20140128,107.41,2.6278,97.41,432,1251,1285.5,0.07,0.07,1.36711
20140129,107.85,2.6609,97.36,427.5,1262.2,1269.25,0.091,0.07,1.3663
20140130,107.95,2.6626,98.23,433.5,1242.2,1275,0.07,0.07,1.35545
20140131,106.4,2.6272,97.49,434,1240.1,1282.75,0.071,0.07,1.3487
20140203,106.04,2.6069,96.43,435.75,1260.4,1292.75,0.074,0.07,1.35252
20140204,105.78,2.6031,97.19,441.75,1251.7,1313.25,0.082,0.07,1.35196
20140205,106.25,2.6413,97.38,443.25,1257.3,1316.25,0.08,0.07,1.35337
20140206,107.19,2.683,97.84,443,1257.6,1325.75,0.079,0.07,1.35908
20140207,109.57,2.7489,99.88,444.25,1263.3,1331.5,0.072,0.06,1.3635
20140210,108.63,2.7248,100.06,443,1274.8,1325.5,0.074,0.07,1.36456
20140211,108.68,2.7526,99.94,441.5,1290.1,1334.75,0.074,0.06,1.36385
20140212,108.79,2.7631,100.37,440,1295.3,1323,0.079,0.07,1.35946
20140213,108.52,2.7772,100.35,440.5,1300.4,1344.25,0.077,0.06,1.36797
20140214,109.08,2.8053,100.3,445.25,1319,1337.5,0.071,0.06,1.36925
20140218,110.46,2.8323,102.43,449.5,1324.7,1361,0.071,0.07,1.37583
20140219,110.47,2.8247,103.31,453.75,1320.6,1354.25,0.079,0.07,1.37338
20140220,110.3,2.8466,102.75,455.75,1317.1,1358.25,0.086,0.07,1.37187
20140221,109.85,2.8333,102.2,453,1323.9,1370.75,0.079,0.07,1.37395
20140224,110.64,2.8336,102.82,451.5,1338.3,1386.5,0.073,0.07,1.37349
20140225,109.51,2.7981,101.83,455.75,1343,1399,0.08,0.07,1.3744
20140226,109.52,2.7992,102.59,455.5,1328,1407.25,0.079,0.07,1.36871
20140227,108.96,2.7618,102.4,448,1331.6,1393.5,0.073,0.07,1.371
20140228,109.07,2.9774,102.59,457.5,1321.4,1414.25,0.072,0.06,1.38025
20140303,111.2,3.0203,104.92,464,1350.1,1407.25,0.074,0.07,1.37352
20140304,109.3,2.9853,103.33,476.75,1337.8,1418,0.074,0.07,1.37433
20140305,107.76,2.9403,101.45,475.25,1340.2,1420,0.078,0.08,1.37339
20140306,108.1,2.9455,101.56,485.75,1351.7,1437.5,0.075,0.08,1.38608
20140307,109,2.9738,102.58,481,1338.1,1457.5,0.073,0.08,1.3878
20140310,108.08,2.9494,101.12,472,1341.4,1419.25,0.075,0.08,1.38797
20140311,108.55,2.967,100.03,478,1346.5,1411.5,0.075,0.08,1.38585
20140312,108.02,2.9558,97.99,484.25,1370.3,1381.75,0.075,0.08,1.39014
20140313,107.39,2.9329,98.2,484.25,1372.2,1390.75,0.073,0.08,1.38721
20140314,108.21,2.9597,98.89,472.25,1379,1376,0.072,0.08,1.39145
20140317,106.24,2.8811,98.08,479,1372.9,1391.75,0.074,0.08,1.3921
20140318,106.79,2.9028,99.7,486.25,1359,1418.25,0.08,0.08,1.39345
20140319,105.85,2.8688,100.37,487.75,1341.4,1431.25,0.077,0.08,1.38168
20140320,106.45,2.8955,98.9,478.5,1330.5,1433.75,0.072,0.08,1.37794
20140321,106.92,2.9079,99.46,479,1336,1408.75,0.072,0.08,1.3798
20140324,106.81,2.8909,99.6,490,1311.2,1425.5,0.073,0.09,1.38388
20140325,106.99,2.8828,99.19,486.5,1311.4,1428,0.069,0.09,1.38264
20140326,107.03,2.9089,100.26,484.5,1303.4,1440,0.07,0.08,1.37858
20140327,107.83,2.9426,101.28,492,1294.7,1436.5,0.07,0.08,1.37419
20140327,107.83,2.9426,101.28,492,1294.7,1436.5,0.07,0.08,1.3753
20140331,107.76,2.9179,101.58,502,1283.4,1464,0.044,0.06,1.37696
20140401,105.62,2.8697,99.74,507.5,1279.6,1484.5,0.065,0.08,1.37938
20140402,104.79,2.8668,99.62,495.75,1290.5,1462.25,0.064,0.09,1.37679
20140403,106.15,2.9118,100.29,500,1284.4,1475.25,0.064,0.08,1.37204
20140404,106.72,2.9313,101.14,501.75,1303.2,1473.75,0.066,0.08,1.3703
20140407,105.82,2.926,100.44,499.25,1298,1464.25,0.065,0.09,1.3742
20140408,107.67,2.9801,102.56,507,1308.7,1482.5,0.065,0.08,1.3797
20140409,107.98,3.0084,103.6,502.25,1305.5,1495.25,0.064,0.08,1.38559
20140410,107.46,3.0079,103.4,501.25,1320.1,1482.25,0.065,0.08,1.38868
20140411,107.33,3.0144,103.74,498.5,1318.7,1463,0.065,0.09,1.3885
20140414,109.07,3.0384,104.05,503,1327.2,1476.25,0.065,0.09,1.38209
20140415,109.36,3.0421,103.75,503.75,1300,1501.25,0.064,0.1,1.38149
20140416,109.6,3.0405,103.76,497.5,1303.1,1518.75,0.064,0.09,1.38158
20140417,109.53,3.0547,104.3,494.75,1293.4,1514,0.064,0.09,1.38144
20140421,109.95,3.0869,104.37,488.5,1288,1498.75,0.065,0.1,1.37927
20140422,109.27,3.0952,101.75,496.25,1280.6,1479.75,0.065,0.1,1.38046
20140423,109.11,3.0935,101.44,503.5,1284.2,1468.5,0.065,0.1,1.38179
20140424,110.33,3.0895,101.94,501.25,1290.5,1472,0.065,0.1,1.3832
20140425,109.58,3.0751,100.6,507,1300.7,1498,0.067,0.09,1.3834
20140428,108.12,3.0403,100.84,507.75,1298.7,1508.25,0.067,0.09,1.38505
20140429,108.98,3.0634,101.28,515.75,1296,1524,0.067,0.1,1.38127
20140430,108.07,2.9644,99.74,514,1295.6,1530.75,0.065,0.09,1.38673
20140501,107.76,2.9388,99.42,503.25,1283.1,1473.5,0.065,0.09,1.38706
20140502,108.59,2.9445,99.76,494,1302.6,1480.75,0.067,0.09,1.38705
20140505,107.72,2.9092,99.48,503.25,1309,1472,0.067,0.09,1.38762
20140506,107.06,2.8858,99.5,513,1308.3,1464,0.067,0.09,1.39278
20140507,108.13,2.9182,100.77,510.25,1288.6,1451,0.067,0.08,1.39111
20140508,108.04,2.905,100.26,513.25,1287.4,1474.25,0.065,0.08,1.38401
20140509,107.89,2.896,99.99,505,1287.3,1501,0.065,0.08,1.376
20140512,108.41,2.9146,100.59,497.5,1295.6,1483.75,0.065,0.08,1.37575
20140513,109.24,2.9302,101.7,503.25,1294.6,1502.25,0.066,0.09,1.37026
20140514,110.19,2.9693,102.37,494.75,1305.7,1496.25,0.067,0.08,1.37153
20140515,110.44,2.9642,101.5,484.25,1293.5,1470.25,0.065,0.09,1.37094
20140516,109.75,2.9735,102.02,483.5,1293.3,1465,0.067,0.09,1.36945
20140519,109.37,2.9646,102.61,477.25,1293.7,1485.25,0.067,0.09,1.37096
20140520,109.69,2.964,102.33,473.5,1294.5,1469.75,0.067,0.09,1.37023
20140521,110.55,2.9942,104.07,474.5,1288,1505.25,0.089,0.09,1.36872
20140522,110.36,3.0058,103.74,476.75,1294.9,1518.75,0.067,0.09,1.3656
20140523,110.54,3.0235,104.35,478,1291.6,1515.5,0.068,0.09,1.3634
20140527,110.02,2.9952,104.11,469.75,1265.4,1488.75,0.066,0.09,1.36346
20140528,109.81,3.0059,102.72,472.5,1259.3,1497.75,0.065,0.09,1.35905
20140529,109.97,3.0136,103.58,469.5,1256.3,1499,0.07,0.09,1.36018
20140530,109.41,2.9719,102.71,465.75,1245.6,1493.25,0.069,0.08,1.3631
20140602,108.83,2.9499,102.47,465.5,1243.7,1500.5,0.067,0.09,1.35964
20140603,108.82,2.9487,102.66,458.25,1244.3,1481.25,0.066,0.1,1.36274
20140604,108.4,2.9352,102.64,456.25,1244,1482.5,0.066,0.09,1.35987
20140605,108.79,2.9563,102.48,449,1253,1460.5,0.067,0.09,1.36594
20140606,108.61,2.939,102.66,459,1252.1,1457,0.069,0.09,1.36425
20140609,109.99,2.9848,104.41,451,1253.5,1457,0.069,0.09,1.35931
20140610,109.52,2.9745,104.35,445.5,1259.8,1462.5,0.07,0.09,1.35474
20140611,109.95,3.0008,104.4,441,1260.8,1445.5,0.071,0.09,1.35312
20140612,113.02,3.0837,106.53,444,1273.6,1415.25,0.071,0.09,1.35525
20140613,112.46,3.0577,106.91,447,1273.7,1425.75,0.071,0.1,1.35425
20140616,112.94,3.0718,106.9,441,1274.9,1421.75,0.067,0.1,1.35742
20140617,113.45,3.0911,106.36,438.75,1271.7,1398.25,0.066,0.1,1.35467
20140618,114.26,3.0982,105.97,441.5,1272.4,1409,0.068,0.1,1.35955
20140619,115.06,3.1255,106.43,450.5,1313.7,1420.75,0.066,0.1,1.36079
20140620,114.81,3.1277,107.26,453.25,1316.2,1415.75,0.066,0.1,1.3601
20140623,114.12,3.1076,106.17,444.5,1318,1424.75,0.065,0.1,1.36051
20140624,114.46,3.1258,106.03,443,1320.9,1413.5,0.066,0.1,1.36061
20140625,114,3.0927,106.5,441,1322.2,1415.75,0.069,0.1,1.36294
20140626,113.21,3.0856,105.84,442.75,1316.4,1437,0.066,0.1,1.36114
20140627,113.3,3.0988,105.74,443,1319,1432,0.066,0.1,1.3649
20140630,112.36,3.0433,105.37,424.25,1321.8,1400.5,0.058,0.09,1.36918
20140701,112.29,3.0366,105.34,422.75,1326.4,1400,0.065,0.1,1.36793
20140702,111.24,3.024,104.48,418.5,1330.7,1392.5,0.065,0.1,1.36596
20140703,111,3.0198,104.06,417,1320.4,1387.75,0.065,0.09,1.36106
20140704,110.64,3.0198,104.06,417,1320.4,1387.75,0.066,0.1,1.3596
20140707,110.24,2.989,103.53,409.25,1316.5,1363,0.065,0.1,1.36047
20140708,108.94,2.9729,103.4,408.25,1316,1329.75,0.066,0.09,1.36125
20140709,108.28,2.9377,102.29,404,1323.8,1334.5,0.066,0.09,1.36415
20140710,108.67,2.9576,102.44,400.5,1338.7,1329.75,0.064,0.09,1.36094
20140711,106.66,2.9085,100.83,399.75,1337,1295.75,0.065,0.09,1.3609
20140714,106.98,2.9251,100.91,390.25,1306.3,1295,0.066,0.09,1.36134
20140715,106.02,2.8986,99.96,374,1296.9,1180.5,0.065,0.09,1.35699
20140716,107.17,2.8825,101.2,378.25,1299.6,1187.25,0.065,0.09,1.35255
20140717,107.89,2.8817,103.19,379.5,1316.7,1174.75,0.065,0.09,1.35268
20140718,107.24,2.8603,103.13,371.25,1309.2,1176.75,0.068,0.09,1.35245
20140721,107.68,2.8914,104.59,364,1313.7,1175.75,0.068,0.1,1.3524
20140722,107.33,2.8807,102.39,360.25,1306.1,1184,0.066,0.09,1.34657
20140723,108.03,2.8601,103.12,362.5,1304.5,1201,0.066,0.09,1.34633
20140724,107.07,2.8368,102.07,361.5,1290.6,1207.5,0.067,0.09,1.34639
20140725,108.39,2.8653,102.09,363,1303.1,1212.25,0.07,0.09,1.34315
20140728,107.57,2.8492,101.67,367.75,1303.3,1236.5,0.066,0.09,1.34373
20140729,107.72,2.8709,100.97,361.5,1298.3,1226.5,0.066,0.09,1.34082
20140730,106.51,2.8433,100.27,361.75,1294.9,1220.5,0.065,0.09,1.3397
20140731,106.02,2.7975,98.17,357,1281.3,1224.5,0.065,0.08,1.33916
20140801,104.84,2.7443,97.88,352.5,1293.6,1215,0.068,0.09,1.34305
