TradDate,S62343,S62284,S62566,S62500,S62583,S62421,S62554,S62434,S62338,S62393,S62549,S62355,S62398,S62542,S62524,S62543,S62272,S62254,S62561,S62535,S62488,S62571,S62501,S62511,S62487,S62591,S62260,S62553,S62379,S62333,S62319,S62439,S62321,S62368,S62507,S62555,S62482,S62536,S62477,S62279,S62278,S62326,S62475,S62320,S62573,S62572,S62375,S62392,S62356,S62416,S62512,S62548,S62596,S62506,S62441,S62590,S62523,S62537,S62271,S62345,S62565,S62374,S62415,S62517,S62595,S62440,S62349,S62283,S62380,S62481,S62585,S62547,S62285,S62337,S62259,S62381,S62560,S62584,S62525,S62435,S62351,S62476,S62429,S62277,S62541,S62505,S62422,S62325,S62397,S62399,S62332,S62513,S62261,S62518,S62350,S62273,S62567,S62253,S62373,S62339
20080189,-1.050773636,0.561800051,-1.92047425,0.824563469,0.517426469,1.333797173,-0.89601542,0.348026409,-0.569685583,0.103981148,-1.235423167,-0.589314541,-0.584491047,0.792695245,0.351823976,-1.519708004,-0.797562299,0.079802413,1.397264435,0.108102625,1.408920485,-1.140797886,1.253950819,1.266787748,0.502734951,0.133830441,0.417990806,-0.724135266,1.850278615,0.407549136,1.268683502,-0.880425405,2.016347176,-0.83238714,0.414452383,-0.776485324,-1.237824815,-0.158910571,0.154020427,1.305923545,1.089624832,0.546984793,1.068157699,1.868824495,0.343345377,-0.272984065,0.117174985,1.021245205,0.106488837,-0.97534772,1.157642232,-0.21444872,0.781926958,0.655040972,1.336014587,2.380754819,-0.03507097,1.359154193,0.350992088,0.113839719,-1.406331144,-0.904180252,-2.013707022,-0.71737977,-0.134700264,-0.843807942,0.718204534,0.11940709,1.553225042,0.119832352,-0.329014688,-1.073856197,1.73989472,1.361215911,-0.398176808,0.682940152,0.448806726,-0.494540368,0.270272217,0.096111126,0.327873748,-0.344467111,-0.132271664,-0.290435936,-0.212649183,0.720813946,0.151838683,-1.20010701,-0.513467043,-0.772976497,0.347735857,1.006475281,0.88809243,0.142981312,-0.405464338,0.527112328,-0.251680953,-0.231429018,-0.340946434,1.705952126
20080190,-1.435203016,0.051072732,-3.520869458,0.347184619,0.750268379,-0.963297958,-1.740829958,0.146537435,0.131465904,-0.207962296,-0.807776686,-0.248132438,-0.822617029,0.440386247,0.031983998,-1.27580425,-0.23926869,-0.159604827,1.100875009,0.405384842,1.070779568,-0.842017487,0.845687761,0.78572911,1.005469902,-0.267660882,0.175996129,-1.181483856,1.163032272,0.037049921,0.999568819,-0.621476756,0.961642499,-1.2805956,0.532867349,-1.073376771,0.28565188,-0.413167484,0.198026263,0.725513081,1.400946212,0.892448873,0.934637986,1.379370461,0.031213216,-1.023690244,-0.23434997,0.567358447,-0.212977674,-1.500534954,0.589345136,0.42889744,0.434403865,0.744364741,2.179813273,2.083160467,-0.33317421,2.283379044,0.105297626,-0.227679438,-0.421899343,-1.162517467,-2.405261165,-1.103661184,1.043927043,-1.187581548,0.333452105,-0.23881418,1.765028457,-0.239664704,-0.717850229,-0.758016139,1.370826143,1.859221732,-0.302614374,-0.056911679,0.134642018,-1.018171347,-0.022522685,-0.929074218,0.098362124,-0.442886286,-0.343906327,0.580871872,-0.463961854,0.303500609,-0.303677367,-0.666726117,-0.335728451,-0.993826925,0.031612351,0.523918639,0.714806102,1.9064175,-1.341151272,0.244730724,-0.46141508,-0.424286533,-0.743883129,1.296523616
20080191,-1.230174013,0.715018246,-0.213386028,-0.130194232,0.388069851,0.148199686,-1.408024231,-0.054951538,-0.175287872,0.675877461,-1.473004546,-0.620331095,-1.060743011,0.088077249,0.447775969,-1.031900496,-1.515368367,-0.399012067,0.804485584,0.081076968,0.732638652,-1.16795974,0.437424704,0.673482094,0.502734951,-0.669152206,-0.065998548,-1.638832445,0.47578593,-0.333449293,0.730454137,-1.553691891,0.620414516,-1.23790908,0.651282316,-0.844998735,-0.380869174,-0.667424398,-0.264035017,0.145102616,0.817218624,0.575773466,0.417249101,-0.133487464,0.436985026,-1.774396423,-0.585874925,0.113471689,-0.532444185,-0.300106991,0.505152974,-0.16083654,0.086880773,1.518504071,1.406331144,1.785566114,-0.631277451,1.957182038,-0.140396835,-0.569198595,-1.054748358,0.064584304,-2.796815308,-0.220732237,-0.101025198,-1.531355153,0.538653401,0.318418907,0.353005691,-0.59916176,-0.418745967,-1.168608215,1.001757566,1.593618628,-0.573374603,-0.796763511,-0.17952269,-0.872718297,0.202704163,-1.217407596,-0.131149499,-0.54130546,-0.555540989,-0.03227066,-0.715274525,0.322469397,-0.759193416,-0.133345223,-0.612210705,-1.214677352,-0.284511156,0.992687948,0.541519774,1.477473562,-0.842118241,-0.037650881,-0.671149207,-0.617144048,-0.433931825,1.671833083
20080192,-1.025145011,0.204290928,0.640158083,-0.607573083,0.025871323,-0.444599058,-1.664028636,-0.256440512,-0.482041647,0.363934018,-2.138232405,-1.705910512,-1.298868993,0.748656621,0.127935991,-1.219518768,-1.874271402,-0.638419308,-0.465754812,-0.243230905,0.394497736,-1.493901993,0.029161647,0.192423455,0.502734951,-1.07064353,-0.307993225,-2.096181034,1.004436962,-0.703948508,0.461339455,-1.294743242,0.279186532,-1.68611754,0.769697282,-1.141890182,-2.142389103,-0.921681311,-0.726096297,-0.435307848,0.233491035,0.25909806,0.283729389,0.400462392,0.124852865,0.614214147,-0.039058328,-0.340415068,-0.851910697,-0.825294225,-0.063144122,-0.750570519,-0.260642319,0.923012278,2.25012983,1.487971762,-0.929380692,1.630985031,-0.386091297,-0.910717752,-1.687597373,-0.193752911,-1.90183441,-1.876224013,-0.471450923,-1.875128759,0.153900972,-0.955256721,-0.247103984,-0.958658816,-0.807581508,-1.57920029,0.632688989,0.564406597,-0.844134833,-1.536615343,-0.493687399,-1.396349275,-0.608112489,-1.505740974,-0.360661123,-0.639724635,-0.767175652,-0.645413192,-0.521957086,0.341438185,-1.214709466,-0.622277709,-0.888692958,-1.43552778,-0.600634662,0.510131307,0.368233447,1.048529625,-1.060445192,-0.320032485,-0.880883335,-0.810001563,-0.83686852,0.477666595
20080193,-0.820116009,-0.306436391,-0.960237125,-1.084951933,-0.038806985,-1.037397801,-1.331222909,-0.457929485,-0.788795422,0.051990574,-1.710585924,-2.078109169,-0.541195414,0.396347623,-0.191903987,-0.975615015,-2.233174436,-0.877826548,-0.762144237,-0.567538779,0.704460242,-1.195121595,-0.37910141,0.08017644,0.502734951,-1.472134853,-0.549987902,-0.800360031,0.31719062,-1.074447723,0.192224773,-1.631376485,-0.062041452,-1.64343102,0.207226191,-1.43878163,-1.713911282,-1.175938224,-0.682090461,0.096735077,0.544812416,-0.057577347,-0.233659497,-0.088991643,-0.187279297,-0.136492033,0.507758268,-0.794301826,-1.171377208,-1.350481459,-0.147336284,-0.10722436,0.057920515,1.012336047,1.476647701,1.190377409,-1.227483933,1.304788025,-0.631785759,-1.252236909,-2.320446387,-0.452090126,-2.293388553,-0.993295065,-0.067350132,-2.218902365,0.949055992,-0.398023634,-0.035300569,-1.318155872,-0.508477246,-1.989792366,1.476274308,1.062412418,-1.114895062,0.341470076,-0.807852107,-1.250896226,-0.900907391,-1.794074352,-0.590172746,-1.115417313,-0.978810314,0.225894617,-0.773269757,0.360406973,-1.670225516,-1.111210195,-0.256733521,-0.64046624,-0.916758168,0.027574665,0.194947119,0.619585687,0.155947822,-0.602414089,-1.090617462,-1.002859078,0.185970782,0.852976063
20080194,-0.615087007,0.357509123,-0.106693014,-0.564175005,-0.401005513,-1.630196545,-0.998417182,-0.659418459,-1.095549197,-1.455736071,-1.282939443,-1.736927067,-0.779321396,0.044038625,-0.511743965,-0.731711261,-1.674880827,-0.505415285,-1.058533663,-0.891846653,0.366319326,-0.896341196,-0.116646588,-0.400882199,0,-1.873626177,-0.791982579,-1.257708621,0.845841653,-1.444946938,-0.076889909,-1.372427837,0.310207258,-1.10984952,-0.355244899,-1.210403593,-2.380432337,-0.699206512,-1.144151741,0.628778003,-0.038915173,-1.036392239,-0.367179209,-0.578445677,-0.499411458,-0.887198212,0.156233313,0.056735845,-1.490843719,-1.875668693,-0.231528446,-0.696958339,-0.289602577,0.416844255,0.703165572,0.892783057,-0.718954875,0.978591019,-0.877480221,-1.593756066,-2.953295402,-0.710427341,-2.684942696,-1.37957648,1.111277175,-1.125077256,0.564303563,-0.756244904,0.176502846,-0.988616904,-0.897312786,-1.673952308,-0.105448165,0.796809314,-1.019332628,-0.398381756,-1.122016815,-1.105443176,-0.675680543,-1.345555764,-0.819684369,-1.213836487,-1.190444977,0.354977255,-0.579952318,-0.056906364,-0.379596708,-0.577829301,-0.98743662,-0.861316668,-0.50579761,-0.454981976,0.021660791,0.19064175,-0.062379129,-0.884795693,-1.300351589,-0.752144308,-0.216965913,0.443547553
20080195,-0.410058004,-0.153218196,-1.707088222,-1.041553856,-0.168163602,1.185597487,-0.665611455,-0.439612306,-1.402302972,-0.571896313,-0.855292962,-0.682364205,-0.519547597,0.704617996,-0.831583943,-0.487807507,-1.116587218,-0.133004022,-0.381072119,-0.594564435,0.02817841,-1.222283449,-0.524909645,-0.144317592,0,0.802982647,-0.527988386,0.038112382,1.374492685,-0.963297958,-0.346004591,-0.517897297,0.682455967,-0.08537304,-0.236829933,-0.456756073,-0.856955641,-0.222474799,-0.594078789,0.048367539,0.272406208,-0.028788673,0.267039425,-0.044495821,-0.093639648,-0.068246016,-1.093633194,-0.397150913,-0.993895813,-2.400855926,0.168384325,-0.05361218,-0.637125669,0.506168024,1.546964258,2.876745406,-0.613741966,0.652394013,-0.719533781,-0.189732865,-1.968863601,-0.968764556,-1.789961797,0.772562829,0.74085145,-0.031252146,0.769504858,-0.199011817,0.388306261,-0.659077936,0.089731279,0.094752017,0.738137154,0.531206209,-0.557447531,0.170735038,-0.403926053,0.378177929,-0.450453695,-0.16018521,-1.049195993,-0.557708656,-0.793629984,0.484059894,-0.386634879,0.398344549,0.9110321,-0.044448408,-0.355477183,-0.574211112,-0.094837052,-0.620429967,-0.151625537,-0.238302187,-0.28070608,-0.734192171,-0.545308731,-0.057857254,0.092985391,0.81885702
20080196,0.384429379,0.510727319,-0.853544111,-0.520776928,0.064678309,0.592798744,-0.332805727,-0.219806153,0.306753775,0.311943444,-0.427646481,0.372198657,-0.259773799,0.352308998,-0.415791971,-0.243903754,-0.558293609,0.23940724,0.296389426,-0.297282218,-0.309962507,-0.92350305,0.408263057,0.481058639,0.502734951,0.401491324,0.241994677,0.457348589,0.687246343,-0.481648979,0.269114682,-0.258948648,0.341227984,0.44820846,-0.118414966,-0.228378036,-0.428477821,0.254256913,-0.550072953,0.580410464,0.583727588,0.316675406,0.133519712,0.489454034,-0.40577181,-0.818952195,0.351524955,0.453886758,0.319466511,-1.200427963,0.084192162,0.58973398,-0.318562835,0.595491792,0.773482129,2.579151054,-0.105212909,0.326197006,-0.15794644,0.341519157,-0.984431801,-1.227101771,-0.894980899,0.386281414,1.144952241,-0.375025752,0.384752429,-0.557233087,0.600109675,0.359497056,-0.299104262,0.410592075,0.369068577,1.02921203,-0.095562434,0.739851832,-0.718090762,-0.14545305,-0.225226848,0.288333378,-1.278707616,-0.278854328,-0.396814992,0.613142532,-0.193317439,-0.018968788,0.45551605,0.488932486,-0.177738592,-0.287105556,-0.410960558,-0.468769309,-0.324911865,0.428943937,0.218326951,-0.583588649,0.209734127,0.636429799,0.402936695,0.40942851
20080197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080199,-0.136054152,-0.166718935,-1.594031782,-0.082716462,-0.09668341,-0.039173037,-0.699532228,-0.053566091,1.224744871,-0.22285602,0.638981247,0.699363471,-0.215574312,-0.115971212,-0.107576818,-0.445709018,-0.847012494,-0.168786399,0.859672806,-0.219034271,0.023580235,-0.068151023,-0.148591145,-0.105045209,-0.243792364,0,-0.065373015,-0.355535658,-0.623382465,-0.191310991,-0.147186645,-0.627723846,0,-0.142934886,-0.276927337,-0.664262888,-0.316854884,0,-0.389136765,-0.106917777,-0.131149499,-0.185441562,-0.142929364,-0.256380409,-0.090029264,0.985595219,-0.131693314,-1.403697536,-0.135699382,-0.183674067,0.487661904,1.041580233,-0.391515483,-1.260633589,-0.222479107,0,-0.429428928,-2.84827598,-0.80279233,-0.154806495,0.717670754,0,1.695682214,-0.099644483,0.277629136,-0.134902679,0.54768405,2.850267317,0.691863388,-1.176496623,-0.153475777,-0.028051954,-0.206200482,0.991208967,-0.90173787,-0.123406411,0.961539696,-0.112443017,-0.244187078,-0.061811365,0.145867686,-0.205315866,0.511929622,-0.089686435,-0.157986032,-0.071480932,0.092992526,-0.183797906,-1.000159267,-0.745328118,-0.750243869,0.553350195,0.586238362,1.407897016,-0.277852034,-0.180549396,-0.053514,-0.103003132,-0.138835638,1.270174267
20080200,-0.272108304,-0.333437871,-1.721554325,0.785806387,-0.193366821,-0.078346075,-0.780247485,-0.107132182,1.224744871,-0.44571204,0.461486456,0.552129056,-0.431148625,-0.231942424,-0.215153637,-0.891418037,-0.135521999,-0.337572797,0.777799206,-0.438068543,0.04716047,-0.658793226,-0.29718229,-0.008753767,-0.487584728,0,-0.882535704,-0.711071316,-1.246764929,-0.382621981,3.09091955,-0.73981739,-1.000869187,-0.285869771,-0.553854675,-0.237236746,-0.633709768,-1.809068067,-0.778273529,0.769807998,0.340988698,-0.370883124,0.125063194,-0.512760818,-0.870282888,-0.547552899,-1.777859741,-0.323930201,-0.271398764,-0.367348134,0.334396734,0.942382116,-0.422836721,-0.373521063,-1.468362103,0,-0.858857857,0,-0.80279233,-0.30961299,1.435341507,0,-0.322987088,-0.199288966,0.129560264,-0.269805357,0.465531442,-0.259115211,0.44767631,-1.386585306,-0.306951553,-0.056103908,-0.412400964,-0.090109906,-1.005784548,-0.246812821,0.961539696,-0.224886035,-0.488374157,-0.123622731,0.291735371,-0.410631732,0.404154965,0.164425132,-0.315972064,-0.690982339,0.185985052,-0.367595812,-1.557940397,-0.878422425,-0.810263378,0.358050126,0,-0.592798744,-0.251389935,0.677060234,-0.107028001,-0.600851606,0.520633643,-0.115470388
20080201,-0.408162456,-0.500156806,-1.849076868,0.703089925,-0.290050231,-0.117519112,-1.479779713,-0.160698273,1.224744871,-0.66856806,0.283991665,0.404894641,-0.646722937,-0.347913637,-0.322730455,-0.983633696,-0.203282999,-0.506359196,0.695925605,-1.916549874,0.070740706,-0.20445307,-0.445773435,0.087537674,-0.731377092,1.750379898,-1.699698392,-1.066606973,-1.870147394,-0.573932972,2.943732904,-0.851910934,-1.000869187,-0.428804657,-0.830782012,-0.901499633,-0.950564652,0,-1.167410294,0.66289022,0.209839199,-0.556324686,-0.017866171,-0.769141227,-0.960312152,0.43804232,1.11939317,-0.485895301,2.713987638,-0.551022201,0.501595101,0.843183998,-0.093963716,-1.634154652,-0.66743732,0,-0.922476957,0,-0.80279233,-0.464419486,1.284252927,0,1.372695126,-0.298933449,-0.018508609,-0.404708036,-0.246457822,-0.388672816,0.203489232,-1.596673989,-0.46042733,-0.084155862,-0.618601446,-0.135164859,-1.508676821,-0.370219232,0.961539696,-0.337329052,-0.732561235,-0.185434096,0.437603057,-0.615947598,-0.323323972,0.074738696,-0.473958096,-0.214442795,0.278977578,-0.551393719,-1.230965252,-1.011516732,-0.870282888,0.537075189,0,-0.889198116,-0.224927837,-0.541648187,-0.160542001,-1.49354542,0.381798005,-0.173205582
20080202,-0.544216609,-0.666875741,-1.97659941,0.620373463,-0.386733641,-0.156692149,-0.941677999,-0.214264364,0,1.67142015,0.106496874,0.257660226,-0.86229725,0.202949621,-0.430307273,-1.075849355,-1.050295493,-0.675145594,0.614052004,-2.135584145,0.094320941,-0.272604094,-0.594364581,0.183829116,-0.040632061,-1.750379898,-1.765071408,-1.422142631,-2.493529858,0.334794234,2.796546259,-0.964004478,0,-0.102096347,-1.10770935,-0.474473491,-1.267419536,0,-1.556547058,0.555972443,0.078689699,-0.741766249,-0.160795535,0.448665716,-1.050341416,0.16426587,0.987699856,-0.647860401,2.578288256,-0.734696268,0.348329931,0.743985881,0.23490929,-1.820915184,-1.913320316,0,-1.351905885,0,-1.204188494,-0.619225981,1.133164348,0,1.211201581,-0.398577932,0.259120527,-0.539610714,0.301226227,-0.518230421,-0.040697846,-1.806762671,-0.613903107,-0.112207816,-0.824801928,-0.180219812,-1.612723499,-0.493625643,0.961539696,-0.44977207,-0.976748313,-0.721132597,0.583470742,-0.821263464,-0.431098629,-0.014947739,-0.026331005,-0.285923726,0.371970104,-0.735191625,-1.788746382,-1.144611039,-0.930302397,0.716100253,0.586238362,-1.185597487,-0.198465738,-0.722197583,-0.214056001,-0.80685787,-0.555342553,-0.230940776
20080203,-0.680270761,-0.833594677,-2.104121953,1.488896312,0.257822428,-0.195865187,-1.022393256,-0.267830455,0,1.44856413,-0.070997916,0.957023697,-1.077871562,-0.579856061,-0.537884092,-1.168065014,-0.338804998,-0.843931993,0.532178404,-2.354618416,0.117901176,-0.340755117,-0.742955726,0.280120558,-1.218961819,0,-1.830444423,-1.777678289,-3.116912323,0.143483243,2.649359614,-2.107358627,0,-0.245031232,-1.384636687,-0.593091864,-1.58427442,-1.809068067,-0.951223202,0.449054665,0.550827896,-0.927207811,-0.303724899,-1.281902045,-1.140370681,-0.10951058,0.856006542,-0.809825501,2.442588874,-0.918370335,0.515528298,0.644787763,-0.156606193,-0.933802658,-1.112395533,0,-1.415524986,0,-0.80279233,-2.554307171,0.982075768,0,1.049708037,-1.64413397,0.111051655,-0.674513393,0.21907362,-0.647788027,-0.284884925,-2.016851354,-0.061390311,0.504935171,-1.03100241,-1.261538685,-1.31792458,0.329083762,1.923079393,0.084332263,-1.220935391,-0.309056827,0.729338428,-1.02657933,0.080830993,-0.104634175,-0.78993016,-0.357404658,2.603790729,-0.918989531,-1.461771237,-1.889939157,-0.990321907,0.895125316,0.586238362,-1.481996859,-0.17200364,0.135412047,-0.267570002,-1.304706344,0.104126729,-0.28867597
20080204,-1.859406746,-1.000313612,-2.231644495,1.40617985,0.161139017,-0.235038224,-1.103108513,-0.321396546,-1.224744871,1.22570811,-0.248492707,0.809789282,-1.293445874,-0.695827273,-0.64546091,-1.613774032,-0.406565997,-1.012718392,0.450304803,-2.573652688,0.141481411,-0.40890614,-0.891546871,0.57774865,-1.462754183,-1.750379898,-1.895817438,-2.133213947,-1.350662007,-0.047827748,2.502172969,-2.219452171,0,0.081677077,-0.387698272,-0.711710237,-0.686518915,0,-1.340359967,0.833958664,0.419678397,-1.112649373,-0.446654263,-1.538282453,-1.230399945,-0.38328703,0.724313228,-0.971790602,2.306889492,-1.102044402,0.682726665,1.686367997,0.532461056,-1.12056319,-2.358278529,0,-1.479144086,0,-0.80279233,-0.928838971,1.699746521,0,0.888214493,-1.743778453,0.388680791,-0.809416071,0.136921012,-0.777345632,-1.46512247,-2.226940037,-0.92085466,0.476883217,-1.237202893,-1.306593638,-1.820816853,1.151793166,1.923079393,-0.028110754,-1.46512247,-0.370868193,0.875206114,-0.707199094,-0.646647944,-0.19432061,-0.947916192,0.119134886,2.696783255,-1.102787437,-2.019552366,-2.023033464,-1.740565776,0.699825247,0.586238362,-1.778396231,-0.145541541,-1.083296374,-0.321084002,-1.407709476,-0.03470891,-0.346411164
20080205,-0.952379065,-1.167032547,-2.359167038,1.323463388,0.064455607,-0.274211261,-1.18382377,-0.374962637,-1.224744871,1.00285209,0.39048854,-0.184043019,-1.509020187,-0.811798485,-0.753037728,-1.352496332,-0.474326997,-1.18150479,1.309977609,-2.792686959,0.165061646,-0.999548343,-1.040138016,0.674040092,-1.706546547,-1.750379898,-1.961190453,-2.488749605,-1.974044471,-0.239138738,2.354986323,-2.331545715,0,-0.061257808,-0.66462561,-0.83032861,-1.003373799,0,-0.735036111,0.727040887,0.288528898,-1.298090935,-0.589583627,-1.794662862,-1.320429209,-0.657063479,-0.921853199,-1.133755702,2.171190111,-1.285718469,0.529461495,0.446391529,0.140945574,-0.233450665,-1.557353746,0,-1.542763187,0,-0.401396165,-1.083645467,1.548657942,0,0.726720949,-1.843422936,-0.6107841,-0.94431875,0.054768405,-0.906903237,-0.773259081,-1.470620779,-1.074330436,0.448831263,-1.443403375,-1.351648591,-1.526017934,1.028386755,1.923079393,-0.140553772,-1.709309548,-0.432679558,1.021073799,-0.91251496,-0.134718322,0.059790957,-1.105902224,0.047653954,2.789775781,-1.286585343,-1.692577221,-2.156127771,-1.110360926,0.504525178,0.586238362,-2.074795603,-0.119079443,-0.225686745,-0.374598002,-1.115867267,-0.971849467,-0.404146358
20080206,-1.088433217,-1.333751483,-2.486689581,1.240746927,-0.032227803,-0.313384299,-1.883355998,-0.428528728,0,0.77999607,-0.603482289,0.515320452,-1.104818351,-0.927769698,-0.860614547,-1.444711991,-0.542087996,-1.350291189,0.286557602,-1.75227417,0.188641882,-0.545208187,-1.188729161,0.367658232,-0.081264121,0,-2.026563468,-2.844285263,-2.597426936,-0.430449729,2.207799678,-1.412378654,0,-0.673835889,-0.941552947,-0.948946983,-2.534839072,-1.809068067,-1.124172875,0.620123109,-0.445908297,-1.483532497,-0.732512992,-2.051043271,-1.410458474,-0.930839929,0.460926599,-1.295720802,-1.085595055,-1.469392536,0.376196326,1.487971762,0.109624335,-1.494084253,-1.779832852,0,-1.606382287,0,-0.80279233,-1.238451962,1.397569362,0,0.565227405,-3.088978974,-0.758852973,-1.079221429,-0.65722086,-1.036460843,-0.081395693,-2.647117402,-1.227806213,0.420779309,-1.649603857,-1.396703544,-1.630064612,0.904980345,1.923079393,-0.252996789,-1.953496626,-0.494490923,1.166941485,-1.117830826,-0.242492979,-0.373693481,-1.263888256,-0.571847453,0.743940208,-1.470383249,-1.807980214,-1.676988266,-1.170380435,0.309225109,0.586238362,-2.371194975,-0.396931477,-0.40623614,-0.428112002,-1.613715741,-1.110685106,-1.789791013
20080207,-1.224487369,-1.500470418,-2.614212123,-0.744448156,-0.128911214,-0.352557336,-1.345254284,-0.482094819,0,0.55714005,0.035498958,-0.478511849,-1.320392663,-1.04374091,-0.968191365,-1.53692765,-1.38910049,-0.548555796,0.204684001,-3.230755501,0.754567527,-0.613359211,-1.337320306,0.262613023,0.60948091,0,-2.091936483,-3.19982092,-3.2208094,-1.721798916,2.060613033,-1.524472198,0,-0.816770775,-1.218480284,-1.61320987,-1.637083567,-1.809068067,-0.518849019,0.021383555,-0.577057796,-1.668974059,-0.875442356,-0.833236329,-0.810263378,-1.204616379,0.329233285,-1.457685903,1.899791347,-1.653066603,0.222931156,0.247995294,-0.281891148,0.466901329,-3.025715849,0,-1.670001388,0,-0.80279233,-1.393258457,1.246480782,0,0.40373386,-2.042711902,-1.332619854,-1.214124107,-0.10953681,-1.166018448,-0.325582771,-2.857206085,-0.675293417,0.392727356,-1.855804339,-0.405494577,-1.734111289,0.781573934,1.923079393,-0.365439807,-2.197683704,-0.556302289,1.31280917,-0.79845059,-0.350267636,-0.463379916,-1.421874288,-0.095307909,0.836932734,-1.654181156,-1.923383206,-1.810082573,-1.230399945,0.11392504,0.586238362,-2.667594347,-0.67478351,-1.624944562,-0.481626003,-2.111564214,-1.249520744,-1.847526207
20080208,-1.360541521,-1.667189353,-2.741734666,-0.827164618,-0.225594624,-0.391730373,-2.044786512,-0.53566091,0,0.33428403,-0.95847187,-0.625746264,-0.916190828,-1.159712122,-1.075768183,-1.629143309,-1.45686149,-0.717342194,0.122810401,-2.190342713,0.235802352,-0.681510234,-1.485911452,0.157567814,-0.568848849,0,-2.157309498,-3.555356578,-3.844191865,-0.81307171,1.913426388,-1.636565742,0,-0.95970566,-1.495407622,-1.731828243,-0.739328063,-1.809068067,-0.907985784,-0.085534222,-0.104919599,-1.854415621,-1.01837172,-1.089616738,-0.900292643,-1.478392828,0.197539971,-1.619651003,1.764091965,-1.83674067,0.069665986,0.148797176,-0.313212386,-0.79373226,-2.224791065,0,-1.367810661,0,-0.80279233,-1.548064952,1.095392203,0,0.242240316,-0.99644483,-1.054990718,-1.349026786,-0.191689417,-1.295576053,-0.569769849,-2.100886827,-0.828769194,0.364675402,-2.062004821,-0.45054953,-1.838157966,0.658167523,1.923079393,-0.477882824,-2.441870783,-0.618113654,1.458676856,-1.528462558,-0.458042294,-0.896864354,-1.57986032,-0.16678884,0.92992526,-1.837979062,-2.038786198,-1.94317688,-1.290419454,-0.081375029,0.586238362,-2.963993718,-0.648321412,-0.767334932,-0.535140003,-1.424876665,-1.388356382,-0.57735194
20080209,-1.496595674,-1.833908289,-1.402747969,0.041358231,0.048341705,-0.430903411,-2.125501769,-0.589227001,0,0.11142801,-1.135966661,-0.772980679,-1.751541288,-1.275683334,-1.183345002,-2.074852327,-1.524622489,-1.856650385,0.0409368,-2.409376984,0.259382587,-0.749661258,-1.634502597,0.052522605,-0.812641213,0,-2.222682513,-2.27542821,-2.077941549,-1.004382701,1.766239743,-1.748659286,-1.000869187,-1.102640546,-0.498469207,-1.850446616,-1.056182947,-1.809068067,-1.297122549,-0.684273776,-0.839356794,-2.039857183,-1.161301084,-1.345997147,-0.300097548,-0.492797609,-1.448626456,-1.781616103,1.628392583,-2.020414737,-0.083599183,0.049599059,-0.704727869,-2.054365848,-2.447270172,-2.309401077,-1.431429761,0,-0.80279233,-1.702871448,0.944303623,0,0.080746772,-2.242000868,-1.6287576,-1.483929464,-0.903678682,1.554691264,0.122093539,-2.31097551,-0.98224497,0.336623448,-2.268205303,-0.495604483,-1.942204644,0.534761113,0,-0.913599516,-2.686057861,-0.67992502,1.604544542,-1.209082322,-1.185521231,-0.98655079,-1.737846352,0.309750704,1.022917786,-2.021776968,-2.154189191,-2.076271187,-1.350438964,-0.276675098,0.586238362,-1.556096702,-0.621859313,-0.947884328,-0.588654003,-1.922725138,-0.728887101,0.692822328
20080210,-1.111108909,-2.000627224,-2.996779751,-0.992597541,-0.048341705,-0.470076448,-2.206217026,-0.642793092,0,2.451416221,-1.313461452,-0.920215094,-1.967115601,-1.391654547,-1.29092182,-2.167067986,-2.371634983,-0.084393199,-0.982483207,-1.368964195,0.282962822,-0.295321101,-1.783093742,-0.052522605,-1.056433577,0,-2.288055528,-0.995499842,-2.701324013,-1.195693692,1.619053097,-1.86075283,-1.000869187,-1.715218627,-2.049262297,-1.969064989,-0.158427442,-1.809068067,-0.691798693,-1.283013329,-0.970506293,-2.225298746,-1.304230448,-1.602377556,-0.390126812,-0.766574059,-1.58031977,-1.943581203,1.492693201,-2.204088804,-0.55732789,-1.190377409,-1.096243351,-2.24112638,-2.669749278,-2.309401077,-1.860858689,2.84827598,-1.204188494,-1.857677943,0.793215043,0,-0.080746772,-1.195733796,-1.351128463,-1.618832143,-0.98583129,1.425133659,-1.058144006,-2.521064192,-1.135720747,-0.336623448,-2.474405785,-0.540659436,-2.445096917,-0.534761113,0,-1.349316209,-0.122093539,-1.21562352,1.750412227,-1.93909429,-1.293295888,-1.76383323,-1.895832384,-0.309750704,1.115910312,-2.205574874,-1.827214046,-2.209365494,-2.100682833,-0.471975166,0,-0.148199686,-1.204025479,-1.128433723,-0.642168004,-1.630882929,-1.666027658,0.635087134
